10910	3382	12
36777	7830	14
30889	338	9
188	314	12
14	6952	10
14	6861	22
16068	9141	20
102	6219	31
8341	8795	24
13262	6764	7
1615	5325	4
143	3077	1
106	8692	1
104	7279	13
119	2181	6
10349	391	2
9555	3599	22
109	8406	2
708	6704	6
272	9587	0
102	3144	3
33468	5144	11
39	1305	18
31702	6755	19
106	5532	14
5974	4138	5
114	7	6
14	8104	14
114	7524	9
5763	4661	4
132	6149	6
598	8460	13
106	5494	2
5235	2578	1
372	8624	0
28632	6995	6
14	2638	14
1789	4415	6
838	3227	18
1214	3597	6
1362	1763	8
2085	7280	20
3661	624	6
125	4758	8
6175	7557	10
363	4556	20
14	8637	35
431	2337	4
178	5130	2
921	2211	12
1486	4133	7
12	7905	24
237	5953	18
129	4013	3
285	3609	5
12497	490	0
10875	5833	10
2	1980	16
148	1626	20
14	5057	31
129	230	14
2535	7029	14
4579	8183	3
529	2550	8
28843	6099	9
3250	4135	2
16961	4636	14
20014	6374	0
10517	1705	10
776	545	14
14	6059	23
1051	6735	3
103	4294	12
108	2717	3
6302	1268	20
769	850	2
12881	9411	11
1258	7124	9
702	6695	15
24680	3620	8
45	9951	3
1	1557	16
170	6398	4
252	4263	0
25231	7630	0
116	9423	5
110	1695	7
166	615	20
366	1946	12
112	862	9
104	8431	3
12	2025	11
127	5685	24
109	657	9
140	9103	14
103	6659	1
170	9810	18
144	5344	18
62	7311	1
26506	4069	10
16036	81	6
15779	8921	15
142	8866	30
236	3755	17
134	2043	1
7310	3099	1
102	2696	5
1061	2202	4
149	2071	1
1805	6454	12
5608	8544	0
123	6133	11
436	2035	10
511	8176	11
131	717	25
10226	7332	1
151	7864	8
775	4367	20
338	746	6
345	1962	12
275	8605	24
1217	597	3
3476	5677	5
114	9007	6
117	6474	1
103	4263	3
23750	5000	7
8042	897	26
36586	958	15
102	7212	2
334	5706	3
274	5685	27
856	9159	4
149	2289	12
3325	6126	16
2124	330	2
278	2367	13
103	8172	14
105	7651	2
5950	6498	17
144	131	21
29995	4738	32
1046	9716	22
769	332	34
1180	6722	5
14	8320	11
148	9049	10
439	1628	17
4139	1212	11
14	9899	21
2719	7662	10
283	9247	12
12	7049	21
233	5281	24
21363	1070	2
110	3261	19
101	9984	19
101	2948	7
8	3047	13
28807	6963	11
103	2253	14
3579	6919	4
10181	1340	6
3809	3482	9
198	6984	13
9	1470	10
214	4038	0
629	7019	15
1124	9956	0
147	9980	2
161	9798	9
438	7788	35
1228	2499	13
